Dist_Code,Year,State_Code,State_Name,Dist_Name,Rice_Area,RICE_PRODUCTION,ANNUAL_RAIN,avg_rain,Nitrogen,POTASH,PHOSPHATE,DYSTROPEPTS,FLUVENTS,INCEPTISOLS,LOAMY_ALFISOL,ORTHENTS,ORTHIDS,PSAMMENTS,SANDY_ALFISOL,UDALFS,UDOLLS_UDALFS,UDUPTS_UDALFS,USTALF_USTOLLS,USTALFS,VERTIC_SOILS,VERTISOLS,RICE_YIELD
159,2009,10,Rajasthan,Pali,0,0,270.6,7.608333333,5904,1379,3703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
159,2010,10,Rajasthan,Pali,0,0,670.3,42.675,12887,603,7956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
159,2011,10,Rajasthan,Pali,0,0,645.9,40.5,12204,389,5876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
159,2012,10,Rajasthan,Pali,0,0,505.9,34.94166667,14573,426,8183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
159,2013,10,Rajasthan,Pali,0,0,538.5,32.50833333,10631,155,4074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
159,2014,10,Rajasthan,Pali,0,0,538.4,30.50833333,11509,224,5796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
159,2015,10,Rajasthan,Pali,0,0,572,16.50833333,16017,276,8374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,2005,10,Rajasthan,Swami Madhopur,2.51,3.12,559.1,17.61666667,33578,934,12758,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.85,0,1243.03
160,2006,10,Rajasthan,Swami Madhopur,1.87,4.37,426.2,23.08333333,30026,132,11889,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.85,0,2336.9
160,2007,10,Rajasthan,Swami Madhopur,1.94,1.92,463.4,28.36666667,33140,653,11694,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.85,0,989.69
160,2008,10,Rajasthan,Swami Madhopur,2.51,4.81,744.2,41.075,37276,395,16333,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.85,0,1916.33
160,2009,10,Rajasthan,Swami Madhopur,1.15,1.24,421.2,25.63333333,37936,325,15924,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.85,0,1078.26
160,2010,10,Rajasthan,Swami Madhopur,2.48,3.55,818.3,54.40833333,42956,839,19178,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.85,0,1431.45
160,2011,10,Rajasthan,Swami Madhopur,2.09,2.95,820.7,51.675,47305,656,19707,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.85,0,1411.48
160,2012,10,Rajasthan,Swami Madhopur,2.21,3.31,700.7,46.35,49159,272,19508,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.85,0,1497.74
160,2013,10,Rajasthan,Swami Madhopur,2.37,3.6,940,48.76666667,50840,1,15112,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.85,0,1518.99
160,2014,10,Rajasthan,Swami Madhopur,2.87,4.46,731.3,48.70833333,50050,415,18675,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.85,0,1554.01
160,2015,10,Rajasthan,Swami Madhopur,3.91,6.69,574.4,36.16666667,76100,343,21733,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.85,0,1711
161,2005,10,Rajasthan,Sikar,0,0,338,11.16666667,12921,413,6156,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
161,2006,10,Rajasthan,Sikar,0,0,344.1,15.23333333,13260,334,4811,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
161,2007,10,Rajasthan,Sikar,0,0,315.1,19.81666667,11889,246,4831,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
161,2008,10,Rajasthan,Sikar,0,0,535.8,39.71666667,14089,312,6965,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
161,2009,10,Rajasthan,Sikar,0,0,176.9,9.425,13144,491,6747,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
161,2010,10,Rajasthan,Sikar,0,0,820.5,49.925,19070,726,8648,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
161,2011,10,Rajasthan,Sikar,0,0,635.2,40.85,18730,488,8022,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
161,2012,10,Rajasthan,Sikar,0,0,641.4,46.15,16777,344,5242,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
161,2013,10,Rajasthan,Sikar,0,0,517.5,27.85833333,16975,53,4366,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
161,2014,10,Rajasthan,Sikar,0,0,510.6,24.55833333,17657,249,4874,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
161,2015,10,Rajasthan,Sikar,0,0,625.2,26.825,19495,316,6123,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
162,2005,10,Rajasthan,Sirohi,0,0,948.6,56.5,8234,133,1229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,2006,10,Rajasthan,Sirohi,0.01,0.01,1545.5,107.0666667,11666,119,2713,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000
162,2007,10,Rajasthan,Sirohi,0,0.01,862.2,24,11417,121,3462,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,2008,10,Rajasthan,Sirohi,0,0.01,468.1,24.99166667,9709,221,3280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,2009,10,Rajasthan,Sirohi,0,0,473.9,13.46666667,7531,107,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,2010,10,Rajasthan,Sirohi,0,0,1447.4,95.575,13840,76,4082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,2011,10,Rajasthan,Sirohi,0,0,1080.9,70.30833333,15008,87,3646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,2012,10,Rajasthan,Sirohi,0,0,805.2,47.375,13457,473,4276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,2013,10,Rajasthan,Sirohi,0,0,957.5,54.08333333,14159,268,2139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,2014,10,Rajasthan,Sirohi,0,0,722.7,37.66666667,12931,470,3037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,2015,10,Rajasthan,Sirohi,0.01,0.01,1133.6,29.03333333,14490,384,4141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000
163,2005,10,Rajasthan,Tonk,0,0.01,390.7,18.15,19879,538,9039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2006,10,Rajasthan,Tonk,0,0,278.6,14.90833333,20376,346,9740,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2007,10,Rajasthan,Tonk,0,0,382.5,16.45,21256,469,9223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2008,10,Rajasthan,Tonk,0,0,547.2,30.56666667,19980,213,10695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2009,10,Rajasthan,Tonk,0.01,0.01,287.8,10.5,15892,273,9745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000
163,2010,10,Rajasthan,Tonk,0,0,784.7,48.85,28990,1024,14635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2011,10,Rajasthan,Tonk,0,0,867.4,58.45833333,31195,365,15806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2012,10,Rajasthan,Tonk,0,0,667.4,44.375,33578,492,12623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2013,10,Rajasthan,Tonk,0,0,792.9,40.55,35681,77,12856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2014,10,Rajasthan,Tonk,0.01,0.01,790.2,50.80833333,28799,402,13494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000
163,2015,10,Rajasthan,Tonk,0.01,0.01,607.2,30.05833333,27469,375,13812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000
164,2005,10,Rajasthan,Udaipur,5.87,4.6,705.4,39.88333333,17849,368,5064,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,783.65
164,2006,10,Rajasthan,Udaipur,6.29,5.9,1092,71.175,24509,323,5949,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,938
164,2007,10,Rajasthan,Udaipur,5.92,4.59,513.8,23.125,26198,385,6329,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,775.34
164,2008,10,Rajasthan,Udaipur,4.32,3.14,594.5,31.925,21753,898,8004,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,727.23
164,2009,10,Rajasthan,Udaipur,4.83,3.47,578.1,22.75833333,24273,1264,8726,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,718.15
164,2010,10,Rajasthan,Udaipur,5.42,6.35,897,52.25,36320,844,14665,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,1172.07
164,2011,10,Rajasthan,Udaipur,5.9,6.55,877,52.325,36501,1280,13081,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,1110.24
164,2012,10,Rajasthan,Udaipur,5.14,5.64,704.2,43.58333333,44700,1819,13292,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,1097.17
164,2013,10,Rajasthan,Udaipur,5.29,6.49,747.6,38.39166667,33867,477,10150,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,1226.4
164,2014,10,Rajasthan,Udaipur,5.27,6.1,739.2,38.83333333,43575,1523,13759,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,1158.6
164,2015,10,Rajasthan,Udaipur,5.18,5.3,679.6,25.85833333,43157,3779,17106,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,1023.02
165,2005,9,Punjab,Gurdaspur,190,590,925.2,52.08333333,68797,2429,19430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3105.26
165,2006,9,Punjab,Gurdaspur,201,636,951.5,51.125,84410,1862,21081,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3164.18
165,2007,9,Punjab,Gurdaspur,191,617,1188.5,79.725,85615,1826,20227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3230.37
165,2008,9,Punjab,Gurdaspur,201,663,1220.4,82.36666667,83516,3271,18330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3298.51
165,2009,9,Punjab,Gurdaspur,204,640,568.3,26.74166667,81130,4299,24960,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3137.25
165,2010,9,Punjab,Gurdaspur,204,705,445.9,36.2,85369,4360,23197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3455.88
165,2011,9,Punjab,Gurdaspur,174.39,649,620.1,48.73333333,86686,2621,24338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3721.54
165,2012,9,Punjab,Gurdaspur,201,618,1178.7,79.43333333,90232,944,25465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3074.63
165,2013,9,Punjab,Gurdaspur,202,585,1499.1,94.90833333,82226,1073,20972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2896.04
165,2014,9,Punjab,Gurdaspur,202,524,1047.3,69.04166667,86632,1729,16168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2594.06
165,2015,9,Punjab,Gurdaspur,203,588,1167.7,74.15833333,93814,1695,22744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2896.55
166,2005,9,Punjab,Amritsar,345,1003,527.4,34.25833333,122565,7478,32205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2907.25
166,2006,9,Punjab,Amritsar,351,1052,572.3,34.025,145349,4338,35476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2997.15
166,2007,9,Punjab,Amritsar,349,1085,579,43.34166667,148791,4499,34769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3108.88
166,2008,9,Punjab,Amritsar,352,1057,869.3,60.41666667,127540,3831,33553,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3002.84
166,2009,9,Punjab,Amritsar,357,1031,263,15.19166667,128305,5765,37171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2887.96
166,2010,9,Punjab,Amritsar,358,1003,679.3,41.925,134513,7046,41982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2801.68
166,2011,9,Punjab,Amritsar,357,972,332.2,23.75833333,142726,5215,44237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2722.69
166,2012,9,Punjab,Amritsar,364,1143,469.1,35.14166667,148457,2463,45723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3140.11
166,2013,9,Punjab,Amritsar,359,1112,685.8,46.55,136274,1266,32115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3097.49
166,2014,9,Punjab,Amritsar,358,1045,325.8,23.575,140325,4909,39651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2918.99
166,2015,9,Punjab,Amritsar,359,1017,562.9,34.84166667,151290,4410,48915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2832.87
167,2005,9,Punjab,Kapurthala,108,422,645.6,38.60833333,37663,3413,13650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3907.41
167,2006,9,Punjab,Kapurthala,110,414,453,25.41666667,40674,2269,12462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3763.64
167,2007,9,Punjab,Kapurthala,110,428,195.6,16.3,41139,2351,11943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3890.91
167,2008,9,Punjab,Kapurthala,114,428,712.5,59.375,41170,3167,13137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3754.39
167,2009,9,Punjab,Kapurthala,115,452,756.5,33.70833333,46629,4015,16670,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3930.43
167,2010,9,Punjab,Kapurthala,118,459,554.5,27.04166667,44868,4102,16692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3889.83
167,2011,9,Punjab,Kapurthala,118,433,7,0,45886,3003,16224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3669.49
167,2012,9,Punjab,Kapurthala,117,445,597.9,43.41666667,50860,1379,17617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3803.42
167,2013,9,Punjab,Kapurthala,117,451,696.7,47.39166667,44761,2176,11432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3854.7
167,2014,9,Punjab,Kapurthala,117,439,605.7,42.65833333,47438,1569,10130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3752.14
167,2015,9,Punjab,Kapurthala,118,474,659.2,39.73333333,49745,1695,13006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4016.95
168,2005,9,Punjab,Jalandhar,180.89,630.31,848.1,47.525,87862,10625,27853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3484.49
168,2006,9,Punjab,Jalandhar,179.33,641.49,502.3,29.94166667,89962,4087,28278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3577.15
168,2007,9,Punjab,Jalandhar,179.5,672.34,583.1,35.275,91133,3766,27076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3745.63
168,2008,9,Punjab,Jalandhar,186.72,717.93,724.7,50.06666667,88366,9915,32294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3844.95
168,2009,9,Punjab,Jalandhar,195.16,777.52,607.4,27.09166667,93540,10974,40080,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3984.01
168,2010,9,Punjab,Jalandhar,198.38,728.91,560.3,22.94166667,95934,11421,38715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3674.31
168,2011,9,Punjab,Jalandhar,199.77,720.86,666.8,54.38333333,97615,6446,39379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3608.45
168,2012,9,Punjab,Jalandhar,199.77,768.96,399.3,25.69166667,109643,3062,36559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3849.23
168,2013,9,Punjab,Jalandhar,201.16,719.22,593.9,39.7,89853,3203,23660,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3575.36
168,2014,9,Punjab,Jalandhar,201.77,753.86,311.3,18,89944,3126,34967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3736.23
168,2015,9,Punjab,Jalandhar,203.99,806.72,376,25.91666667,95223,3425,39682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3954.7
169,2005,9,Punjab,Hoshiarpur,80.11,248.69,679.1,34.15,60346,4804,19118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3104.36
169,2006,9,Punjab,Hoshiarpur,76.67,238.51,455.5,25.54166667,57469,2933,17424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3110.86
169,2007,9,Punjab,Hoshiarpur,75.5,260.66,587.7,31.85833333,58028,2700,16821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3452.45
169,2008,9,Punjab,Hoshiarpur,80.28,292.07,993.1,64.89166667,54656,4009,17793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3638.14
169,2009,9,Punjab,Hoshiarpur,91.84,338.48,590,24.84166667,56177,4378,23081,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3685.54
169,2010,9,Punjab,Hoshiarpur,95.62,351.09,635.8,33.21666667,55463,5889,23634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3671.72
169,2011,9,Punjab,Hoshiarpur,96.23,357.14,673.8,45.375,57073,4139,23137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3711.32
169,2012,9,Punjab,Hoshiarpur,92.23,344.04,442.5,25.975,57751,2149,22443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3730.24
169,2013,9,Punjab,Hoshiarpur,91.84,330.78,586,38.11666667,66892,2994,19764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3601.7
169,2014,9,Punjab,Hoshiarpur,93.23,332.14,462.8,24.51666667,61695,3053,26455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3562.59
169,2015,9,Punjab,Hoshiarpur,95.01,353.28,593.8,36.53333333,64307,2478,29318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3718.35
170,2005,9,Punjab,Roopnagar / Ropar,52,183.5,443.6,15.55,38926,1470,11087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3528.85
170,2006,9,Punjab,Roopnagar / Ropar,52.5,179,791.9,46.99166667,49805,1171,14365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3409.52
170,2007,9,Punjab,Roopnagar / Ropar,47.5,173.5,990.2,66.59166667,50034,886,13536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3652.63
170,2008,9,Punjab,Roopnagar / Ropar,49.5,183,1052.1,74.725,32359,809,9787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3696.97
170,2009,9,Punjab,Roopnagar / Ropar,53,184,679.2,36.65833333,31357,982,12967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3471.7
170,2010,9,Punjab,Roopnagar / Ropar,56.5,210.5,897.2,39.76666667,38778,2348,12332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3725.66
170,2011,9,Punjab,Roopnagar / Ropar,54,186.5,11.9,0.991666667,38934,1542,13254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3453.7
170,2012,9,Punjab,Roopnagar / Ropar,53.5,203.5,782.9,48.20833333,47800,337,14411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3803.74
170,2013,9,Punjab,Roopnagar / Ropar,50.5,175.5,957.8,61.41666667,33906,589,8507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3475.25
170,2014,9,Punjab,Roopnagar / Ropar,50.5,176,625.9,41.55833333,35959,1575,14447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3485.15
170,2015,9,Punjab,Roopnagar / Ropar,51.5,219,830.2,48.69166667,37122,2021,17730,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4252.43
171,2005,9,Punjab,Ludhiana,262.75,1184.15,452.4,25.25833333,105082,4116,36427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4506.76
171,2006,9,Punjab,Ludhiana,260.6,1135,390.5,23.04166667,117030,3074,30711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4355.33
171,2007,9,Punjab,Ludhiana,262.6,1190.45,428.5,31.50833333,118481,3215,29848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4533.32
171,2008,9,Punjab,Ludhiana,266.75,1189.45,840.9,62.63333333,112713,7096,39370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4459.04
171,2009,9,Punjab,Ludhiana,269.9,1264.65,552.9,22.5,113564,8279,41091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4685.62
171,2010,9,Punjab,Ludhiana,269.3,1185.35,604,27.25,124289,7927,41956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4401.6
171,2011,9,Punjab,Ludhiana,269.9,1148.6,68.6,5.3,118985,4289,38570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4255.65
171,2012,9,Punjab,Ludhiana,269.9,1226.6,308.3,19.7,119877,2528,42693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4544.65
171,2013,9,Punjab,Ludhiana,269.9,1189.65,554.5,37.85833333,130148,2990,31453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4407.74
171,2014,9,Punjab,Ludhiana,269.9,1175.1,360.3,22.45833333,159253,1613,26762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4353.83
171,2015,9,Punjab,Ludhiana,269.9,1238.6,622.4,33.34166667,169788,1694,33270,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4589.11
172,2005,9,Punjab,Ferozpur,480.2,1971.28,291,17.68333333,283878,8817,83295,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,4105.12
172,2006,9,Punjab,Ferozpur,472.54,1925.54,245.1,14.425,267232,6207,74743,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,4074.87
172,2007,9,Punjab,Ferozpur,482.76,2033.42,306.6,18.55,270812,5975,73293,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,4212.07
172,2008,9,Punjab,Ferozpur,529.36,2246.84,119.3,9.525,285036,9316,82892,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,4244.45
172,2009,9,Punjab,Ferozpur,535.8,2157.62,133,9.291666667,293022,12655,93202,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,4026.91
172,2010,9,Punjab,Ferozpur,542.16,2127.64,203.4,8.283333333,292674,12504,96702,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,3924.38
172,2011,9,Punjab,Ferozpur,544.12,2047.84,61.8,4.4,305032,10405,103451,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,3763.58
172,2012,9,Punjab,Ferozpur,560.04,2321.66,65.5,4.808333333,309917,5627,97647,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,4145.53
172,2013,9,Punjab,Ferozpur,567.3,2328.1,333.7,19.7,281186,3466,67000,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,4103.83
172,2014,9,Punjab,Ferozpur,595.32,2325,204.7,14.53333333,234560,6410,61178,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,3905.46
172,2015,9,Punjab,Ferozpur,624.74,2489.98,169.9,10.36666667,254506,6131,80665,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,3985.63
174,2005,9,Punjab,Bhatinda,250.8,1032.72,533.5,30.50833333,187765,10225,59238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4117.7
174,2006,9,Punjab,Bhatinda,232.46,960.46,380.2,26.85,185994,6058,56626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4131.72
174,2007,9,Punjab,Bhatinda,231.24,979.58,259.2,16.88333333,186817,5989,55236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4236.2
174,2008,9,Punjab,Bhatinda,262.64,1143.16,527,39.06666667,200788,5452,57353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4352.57
174,2009,9,Punjab,Bhatinda,277.2,1219.38,252,12.15833333,204794,9936,64389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4398.92
174,2010,9,Punjab,Bhatinda,284.84,1165.36,253,13.19166667,211863,8537,63716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4091.28
174,2011,9,Punjab,Bhatinda,275.88,1108.16,132.2,8.766666667,210097,8196,72397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4016.82
174,2012,9,Punjab,Bhatinda,287.96,1223.34,215.9,15.60833333,228249,3451,69408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4248.3
174,2013,9,Punjab,Bhatinda,294.7,1280.9,592.5,40.45833333,190079,3071,45946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4346.45
174,2014,9,Punjab,Bhatinda,309.68,1280,336.8,22.73333333,190886,7551,38005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4133.3
174,2015,9,Punjab,Bhatinda,347.26,1497.02,399.2,24.85,205313,7651,50282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4310.95
175,2005,9,Punjab,Sangrur,373.8,1653.88,500.4,26.79166667,126247,3049,36859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4424.51
175,2006,9,Punjab,Sangrur,368.72,1664.2,339,18,142054,3815,31852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4513.45
175,2007,9,Punjab,Sangrur,367.72,1703.64,159.5,13.29166667,143852,4262,31263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4632.98
175,2008,9,Punjab,Sangrur,375.8,1747.04,418.5,31.25,177203,4882,39600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4648.86
175,2009,9,Punjab,Sangrur,381.88,1800.28,324.5,8.133333333,176882,5664,43759,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4714.26
175,2010,9,Punjab,Sangrur,383.56,1677.92,416.1,13.09166667,180973,4963,41072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4374.6
175,2011,9,Punjab,Sangrur,385.88,1676.12,30.5,1.841666667,180244,4443,42523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4343.63
175,2012,9,Punjab,Sangrur,388.88,1819.72,214.4,15.88333333,175450,1396,52216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4679.39
175,2013,9,Punjab,Sangrur,386.88,1818.08,325.4,25.60833333,173092,1464,32523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4699.34
175,2014,9,Punjab,Sangrur,385.88,1817.92,270.3,20.675,146078,2447,42136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4711.1
175,2015,9,Punjab,Sangrur,390.88,1875.72,492.7,32.09166667,152107,2949,48826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4798.71
176,2005,9,Punjab,Patiala,318.45,1273.47,645.2,33.95833333,135458,6677,30303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3998.96
